# word	AvgPosScore	AvgNegScore
overexploit	0.25	0.375
carping	0.0	0.25
goosebump	0.0	0.125
unfueled	0.0	0.625
stigmatic	0.0625	0.1875
resistible	0.5	0.0
charmed	0.125	0.375
positivist	0.125	0.0
inhumane	0.0	0.75
paired	0.1875	0.0
charmer	0.375	0.0
positivism	0.375	0.125
awestruck	0.5	0.25
camp	0.1875	0.34375
unsafe	0.0833333333333	0.625
chap	0.125	0.125
diverse	0.0625	0.125
chaw	0.0	0.125
chat	0.125	0.1875
covariation	0.0	0.375
unsaturated	0.125	0.0625
schadenfreude	0.0	0.25
nettle	0.0	0.75
intrepid	0.25	0.0
immensurable	0.125	0.375
puzzling	0.125	0.3125
stagecraft	0.125	0.0
idleness	0.1875	0.3125
underrating	0.0	0.5
suppression	0.125	0.125
perverse	0.0	0.5
tendinitis	0.0	0.625
struma	0.125	0.5
interfaith	0.375	0.0
land	0.125	0.0
lank	0.0	0.125
crease	0.0625	0.0625
beverage	0.25	0.0
amiss	0.125	0.5
flashback	0.0	0.25
humpback	0.0	0.125
expeditious	0.375	0.125
carelessly	0.0833333333333	0.25
puckishly	0.375	0.0
nonplus	0.125	0.25
quadruplet	0.125	0.0
detested	0.25	0.25
harbor	0.125	0.125
damning	0.0	0.25
inelegant	0.625	0.125
disheveled	0.125	0.75
netlike	0.125	0.0
haymaking	0.5	0.0
oxbridge	0.125	0.0
mishap	0.0	0.5625
unprofitable	0.0	0.625
crook	0.0	0.25
unprofitably	0.0625	0.25
unmitigable	0.125	0.625
victor	0.25	0.0
boutonniere	0.0	0.125
business	0.375	0.0
diamante	0.0	0.375
flowing	0.25	0.125
advantageously	0.625	0.0
ibis	0.125	0.0
untidiness	0.125	0.4375
unbolted	0.0	0.5
unwittingly	0.0	0.375
quaint	0.333333333333	0.166666666667
survey	0.125	0.125
indefatigability	0.375	0.0
rive	0.0	0.25
untangled	0.0	0.125
confidence	0.333333333333	0.0833333333333
incertain	0.25	0.125
aeon	0.125	0.0
assuring	0.5	0.0
immodestly	0.25	0.0
nonpolitical	0.125	0.125
villon	0.125	0.0
babe	0.125	0.125
stolidly	0.375	0.0
undeclared	0.0	0.75
caviler	0.0	0.75
unlubricated	0.0	0.125
unclearly	0.25	0.0
crookedly	0.125	0.0
babu	0.125	0.0
baby	0.25	0.3125
gherkin	0.0	0.125
entangle	0.0	0.125
hastate	0.25	0.0
wedge	0.125	0.0
changeability	0.5	0.25
process	0.0	0.375
professedly	0.0	0.125
coolness	0.28125	0.21875
loco	0.0	0.375
exceptionable	0.0	0.375
floury	0.5	0.0
engagingly	0.125	0.0
educational	0.25	0.0
intelligent	0.34375	0.0
chou	0.0	0.25
plath	0.125	0.0
danceable	0.75	0.0
curving	0.125	0.125
realized	0.125	0.0
introspectiveness	0.125	0.0
lame	0.0625	0.4375
pungently	0.0625	0.0625
presuppose	0.25	0.0
understate	0.375	0.0
mute	0.125	0.375
symons	0.125	0.0
apathetically	0.375	0.0
mutt	0.0	0.5
peavy	0.125	0.0
perfect	0.666666666667	0.0416666666667
choleric	0.166666666667	0.333333333333
prosper	0.125	0.0
abstemiousness	0.0	0.375
dromaeosaur	0.375	0.0
realize	0.25	0.0
corruptly	0.25	0.0
grammatical	0.5	0.0
glassed	0.125	0.125
scenic	0.25	0.0
shortage	0.375	0.375
scorch	0.0	0.15625
homogeneous	0.375	0.0
bump	0.0625	0.3125
daughterly	0.0	0.25
polychrome	0.5	0.0
deficiency	0.0625	0.125
spareness	0.0	0.375
sottish	0.25	0.0
boorishness	0.125	0.25
agoraphobic	0.0	0.75
witness	0.1875	0.0
omnipotent	0.125	0.0
creditworthy	0.125	0.0
unprepared	0.125	0.5
adaptive	0.25	0.0
germfree	0.625	0.0
cyanogen	0.125	0.0
fitly	0.25	0.0
docetism	0.125	0.375
unwieldy	0.125	0.0833333333333
inferiority	0.157333333333	0.634333333333
greedy	0.375	0.25
impenitent	0.25	0.5625
vixenish	0.0	0.875
initialize	0.25	0.0
unrealizable	0.0	0.625
stalinism	0.0	0.5
backless	0.0	0.25
prayerful	0.375	0.0
transferable	0.125	0.0
chilly	0.166666666667	0.416666666667
megacolon	0.25	0.25
premie	0.0	0.125
scene	0.0	0.3125
soothing	0.25	0.3125
owlish	0.375	0.25
affliction	0.0	0.625
scent	0.25	0.208333333333
ulcerous	0.0	0.625
ordering	0.125	0.0
philosophise	0.25	0.0
inalterable	0.0	0.75
tostada	0.125	0.0
sergeant	0.25	0.0625
heartrending	0.0	0.75
deliriously	0.125	0.0625
stomach	0.0416666666667	0.25
ambiguous	0.166666666667	0.25
devoutly	0.5	0.0
uncurtained	0.0	0.625
egregious	0.0	0.875
gentile	0.0	0.208333333333
orchestrated	0.25	0.0
erroneousness	0.0	0.375
false	0.0833333333333	0.569444444444
chivalrous	0.375	0.375
trembling	0.0625	0.125
domestication	0.125	0.0
mountainous	0.0	0.125
worldwide	0.0	0.375
scabrous	0.0	0.5625
cipher	0.25	0.25
unsexy	0.0	0.625
unsparing	0.0	0.625
hyperthyroidism	0.0	0.25
lots	0.125	0.125
overrate	0.0	0.125
magnanimously	0.25	0.0
woolly	0.0625	0.15625
punic	0.125	0.5
uncommitted	0.0	0.75
genuflection	0.125	0.0
unfeathered	0.0	0.625
jaw	0.125	0.375
jar	0.1	0.25
terminal	0.0	0.375
ineligibility	0.25	0.375
jam	0.0416666666667	0.291666666667
abbe	0.125	0.0
undivided	0.125	0.625
prohibition	0.125	0.0
antagonise	0.25	0.5
sinus	0.0	0.625
wring	0.0	0.5
antagonist	0.125	0.0
monkish	0.25	0.5
overcritical	0.0	0.625
saracen	0.125	0.0
stuff	0.0416666666667	0.104166666667
guessing	0.125	0.25
credulousness	0.375	0.0
elusiveness	0.125	0.75
insulting	0.0	0.625
nuclear	0.125	0.0
posse	0.125	0.0
thoughtlessness	0.1875	0.375
roiled	0.0	0.625
sensuousness	0.25	0.375
venerability	0.625	0.0
staring	0.625	0.0
hammy	0.375	0.0
extendable	0.625	0.0
perfidious	0.125	0.5
apostrophe	0.0	0.25
exalting	0.625	0.0
conclude	0.25	0.0
exhibitionistic	0.25	0.0
unreflective	0.0	0.75
suppuration	0.0	0.25
stylistically	0.375	0.0
undergraduate	0.0	0.125
subdue	0.1875	0.0625
genetic	0.0	0.125
feather	0.125	0.0
antifungal	0.625	0.0
sheepish	0.3125	0.25
chlamydia	0.125	0.125
lymphoid	0.0	0.25
coherence	0.75	0.0
misguide	0.0	0.6875
prosiness	0.375	0.125
shiftless	0.25	0.5
coherency	0.75	0.0
earthborn	0.0	0.25
altruism	0.75	0.0
reminiscently	0.125	0.0
sourly	0.125	0.0
lecherous	0.125	0.875
fornicate	0.0	0.25
tss	0.375	0.375
canonised	0.125	0.125
rbi	0.125	0.0
agonized	0.0	0.75
lascivious	0.5	0.5
ravenously	0.25	0.0
impervious	0.0	0.625
ostentatious	0.0	0.5
denial	0.0416666666667	0.166666666667
tomboyish	0.25	0.125
painstaking	0.25	0.375
unimaginable	0.5	0.375
fittingness	0.5	0.0
unsympathetic	0.1	0.575
diplomatically	0.125	0.0
eliminator	0.125	0.0
landau	0.0	0.125
identity	0.625	0.125
diabetes	0.375	0.25
off	0.0714285714286	0.464285714286
tactfully	0.5	0.0
rehash	0.0	0.375
reefy	0.0	0.25
web	0.1875	0.0
disadvantageously	0.125	0.625
wee	0.125	0.0
ingeniousness	0.0	0.125
falsifiable	0.75	0.0
neoliberal	0.25	0.0
crack	0.15	0.175
salaciousness	0.375	0.25
paradisiac	0.25	0.0
chalons	0.0	0.25
crud	0.125	0.5
crux	0.375	0.0
pietism	0.25	0.5
megalomaniacal	0.0	0.625
atrophy	0.0	0.3125
tick	0.125	0.0
debatable	0.625	0.125
reflectiveness	0.125	0.0
vivification	0.4375	0.0
garlicky	0.0	0.125
ransomed	0.375	0.375
truculence	0.0	0.625
cretinous	0.0	0.875
modishly	0.5	0.0
become	0.125	0.0
emmy	0.125	0.0
sprain	0.0	0.75
immortal	0.0	0.5
blazing	0.458333333333	0.0416666666667
flush	0.178571428571	0.196428571429
authoritarian	0.5	0.375
hissing	0.0	0.125
recognition	0.21875	0.15625
aleve	0.0	0.125
passion	0.375	0.107142857143
philhellene	0.375	0.125
titan	0.125	0.0
hooligan	0.0	0.875
pressure	0.1875	0.1875
grandiloquently	0.25	0.0
imaginary	0.0	0.75
blackness	0.0625	0.3125
curative	0.875	0.0
documentary	0.375	0.375
swimming	0.0	0.375
concretize	0.125	0.0
unattractive	0.375	0.291666666667
unfavourable	0.125	0.666666666667
sharpness	0.303571428571	0.0535714285714
gastronome	0.375	0.0
vituperate	0.0	0.125
gastronomy	0.5	0.0
cultivated	0.375	0.0
unfavourably	0.125	0.125
terminated	0.375	0.0
providential	0.5625	0.125
rhythmic	0.0	0.5
gloveless	0.375	0.0
unheated	0.0	0.75
moonstruck	0.0	0.5
stonelike	0.0	0.25
fragmentation	0.25	0.0
wretchedly	0.25	0.0
evident	0.5625	0.0
placer	0.125	0.0
excitement	0.4375	0.375
tosser	0.0	0.125
problem	0.0	0.4375
apathy	0.0	0.4375
unmodulated	0.25	0.0
aristotle	0.125	0.125
nonetheless	0.125	0.5
deadly	0.0416666666667	0.541666666667
divert	0.875	0.0
saviour	0.0	0.25
details	0.125	0.125
unaesthetic	0.5	0.5
behold	0.0	0.125
vulgarize	0.25	0.125
illusion	0.0625	0.25
stringy	0.125	0.375
matt	0.0	0.25
crosscut	0.25	0.0
hotheaded	0.0	0.5
seraphic	0.625	0.0
exposure	0.0625	0.0625
caricaturist	0.375	0.0
overactivity	0.0	0.125
torrid	0.25	0.375
villainous	0.222	0.778
repellingly	0.125	0.0
magnetic	0.5625	0.0
huffy	0.125	0.125
tenuous	0.125	0.0
integrity	0.75	0.0625
twiglike	0.125	0.125
onus	0.0	0.875
unanimity	0.5	0.0
laughable	0.5625	0.0
stinky	0.0	0.8125
unsteadiness	0.0625	0.5625
worth	0.5	0.0
amorous	0.6875	0.0625
copasetic	0.625	0.25
perishable	0.0	0.375
replication	0.0	0.375
farseeing	0.375	0.0
progression	0.125	0.0
exaggerate	0.375	0.0625
mirthfulness	0.5	0.25
ratafia	0.0	0.125
neglectfully	0.25	0.0
gasbag	0.0	0.125
depraved	0.0	0.875
carper	0.0	0.25
intravenously	0.125	0.0
stardom	0.125	0.25
hawkweed	0.0	0.125
bipolar	0.0625	0.1875
unhand	0.125	0.0
forlornness	0.0	0.625
jolty	0.0	0.625
spunky	0.4375	0.25
dustpan	0.125	0.0
metaphorically	0.125	0.0
protection	0.03125	0.3125
ploughed	0.0	0.375
unobjectionable	0.208333333333	0.375
stressed	0.125	0.75
lonesome	0.25	0.5
contrarily	0.0	0.375
cloistered	0.25	0.125
plenum	0.125	0.0
vapors	0.0	0.125
inequitably	0.25	0.0
compulsively	0.25	0.0
wiseacre	0.0	0.25
safeness	0.75	0.25
nonpoisonous	0.1875	0.25
devastation	0.125	0.5625
inculcation	0.125	0.0
reflate	0.125	0.0
achieve	0.125	0.125
unrehearsed	0.0	0.5
separated	0.0	0.291666666667
tinbergen	0.0	0.125
sobering	0.125	0.375
overstretch	0.0	0.25
adamant	0.0	0.75
err	0.0	0.25
cuddly	0.375	0.0
cuddle	0.25	0.0
era	0.0	0.625
elbow	0.0	0.125
upscale	0.5	0.0
encephalomyelitis	0.0	0.375
quivering	0.125	0.0
connate	0.125	0.0
heartless	0.3125	0.5
impair	0.0	0.25
totaled	0.0	0.25
impassive	0.3125	0.5
confidential	0.375	0.0625
agreeability	0.75	0.0
provide	0.125	0.0
nuts	0.0	0.375
moron	0.0	0.125
titillate	0.375	0.0
truthful	0.4375	0.1875
sordidness	0.25	0.5
reamer	0.25	0.0
bared	0.125	0.0
greediness	0.0	0.125
arch	0.0833333333333	0.208333333333
complacent	0.25	0.375
elusive	0.28125	0.34375
alienate	0.5	0.0
appreciate	0.25	0.0625
purging	0.5	0.0
unexpressive	0.375	0.375
gumption	0.25	0.125
undetected	0.25	0.5
innovative	0.5625	0.0
estrange	0.5	0.0
austerity	0.375	0.25
midden	0.0	0.25
christie	0.125	0.0
undesirous	0.125	0.375
understated	0.75	0.0
valor	0.5	0.0
savour	0.175	0.15
split	0.0	0.125
underperform	0.0	0.125
jerking	0.0	0.5
safe	0.35	0.125
collide	0.0	0.125
penetration	0.125	0.0
serendipitous	0.625	0.125
sodom	0.125	0.0
waggishness	0.5	0.0
whoop	0.25	0.5
reasonably	0.25	0.125
dinge	0.125	0.1875
dingy	0.0	0.583333333333
misalliance	0.125	0.25
catabolic	0.1875	0.4375
reasonable	0.375	0.0416666666667
varmint	0.0	0.1875
fearsomely	0.25	0.0
associative	0.0	0.625
nonliving	0.0	0.75
train	0.375	0.125
apotheosis	0.75	0.0
bountifulness	0.0	0.125
undereducated	0.5	0.125
extrajudicial	0.125	0.375
chauvinistic	0.375	0.0
ruggedly	0.375	0.0
daniel	0.375	0.0
ingenuousness	0.5625	0.3125
fetidness	0.0	0.375
bareboat	0.0	0.5
forcible	0.0	0.5
lathery	0.0	0.375
colorless	0.0	0.1875
dashing	0.4375	0.0625
forcibly	0.25	0.0
enlightened	0.4375	0.0
mullet	0.375	0.0
muller	0.375	0.25
certified	0.4375	0.1875
unexpressed	0.0	0.375
transferability	0.625	0.125
raisin	0.0	0.125
unexcited	0.125	0.125
flawless	0.0	0.375
renew	0.25	0.0
vanquish	0.125	0.0
hamstring	0.0	0.25
another	0.0	0.125
disembark	0.125	0.0
mechanistically	0.25	0.0
mojo	0.125	0.0
illustrate	0.375	0.0
pardonable	0.125	0.0
seduction	0.375	0.0
approximately	0.5	0.25
fumble	0.0	0.40625
dogy	0.25	0.125
labyrinthian	0.375	0.0
chanted	0.125	0.0
paltry	0.125	0.5
offhand	0.0625	0.3125
waster	0.0	0.25
iago	0.25	0.25
enmeshed	0.125	0.0
conscientiousness	0.5625	0.0
wasted	0.125	0.375
guile	0.375	0.166666666667
meteorology	0.0	0.125
fernlike	0.25	0.0
guilt	0.0	0.75
inartistic	0.125	0.5
historical	0.125	0.125
acoustics	0.125	0.0
enhancement	0.375	0.0
tautness	0.0	0.25
flavorful	0.0	0.5
enchanted	0.375	0.0
joviality	0.625	0.0625
refreshingly	0.4375	0.0
impelled	0.125	0.0
cadge	0.5	0.0
unremorseful	0.0	0.75
praising	0.5	0.25
prehensile	0.625	0.0
conjecturally	0.125	0.0
convenient	0.625	0.25
phototherapy	0.125	0.0
hemingwayesque	0.25	0.125
pinafore	0.0	0.25
thundering	0.0625	0.1875
enervation	0.5	0.375
unsecured	0.0	0.4375
bilinear	0.125	0.0
gravy	0.375	0.0
unsurmountable	0.3125	0.375
germane	0.5	0.0
indemnification	0.0	0.125
immediacy	0.125	0.0
grave	0.0625	0.3125
swami	0.125	0.0
bracken	0.0	0.25
swamp	0.0	0.5
bracket	0.25	0.0625
repudiation	0.0	0.5625
reserve	0.25	0.15625
bituminous	0.25	0.25
dearness	0.5	0.125
scatology	0.0	0.125
aggravator	0.0	0.25
geyser	0.0	0.125
gutsy	0.125	0.75
nullified	0.0	0.25
imperium	0.0	0.125
manful	0.5	0.125
degradation	0.125	0.0625
haunted	0.5	0.375
roundabout	0.125	0.25
deliberative	0.375	0.125
vividly	0.25	0.0
domesticity	0.375	0.25
tartly	0.125	0.0
plainspoken	0.5	0.375
freshwater	0.0	0.125
scrubbed	0.0	0.125
unmechanized	0.5	0.125
splotched	0.5	0.0
masefield	0.125	0.0
gladness	0.125	0.625
gotterdammerung	0.0	0.625
horrendous	0.0	0.625
optimum	0.3125	0.0
pastel	0.125	0.25
garrulity	0.375	0.25
introversion	0.0	0.25
away	0.0	0.125
bracing	0.375	0.0
arcane	0.5	0.125
drawn	0.0	0.625
misguided	0.25	0.5
paster	0.0	0.125
claudication	0.125	0.0
handful	0.0	0.125
snootiness	0.125	0.75
beelzebub	0.125	0.375
cunaxa	0.0	0.25
papilla	0.0	0.125
essentially	0.5	0.0
astringence	0.0	0.125
astringency	0.0	0.125
filariasis	0.0	0.375
gambol	0.125	0.0
valuableness	0.75	0.0
tone	0.125	0.125
haltingly	0.25	0.0
nonconformist	0.09375	0.53125
advancement	0.125	0.0
anticipatory	0.375	0.125
tons	0.0	0.25
applicability	0.25	0.0
infirm	0.1875	0.3125
gratitude	0.25	0.5
overfeeding	0.0	0.5
backwardness	0.0	0.25
perfervid	0.375	0.375
spectacled	0.0	0.25
unsupportive	0.0	0.625
hospitalization	0.125	0.125
impermanence	0.0	0.25
madhouse	0.0	0.25
signior	0.25	0.0
imbroglio	0.0	0.25
clairvoyant	0.0	0.125
gracious	0.65625	0.03125
unladylike	0.375	0.0
immenseness	0.125	0.125
superciliously	0.25	0.0
warbler	0.0	0.125
thrash	0.03125	0.09375
souse	0.125	0.25
marksmanship	0.5	0.0
dizzy	0.0	0.625
bramante	0.375	0.0
conk	0.0	0.25
fattish	0.25	0.0
disparager	0.125	0.125
agreeableness	0.6875	0.0
fuss	0.0625	0.25
unready	0.125	0.5
hang	0.0	0.25
hand	0.4375	0.0625
pollywog	0.0	0.25
rasping	0.0625	0.5
sonatina	0.125	0.0
costliness	0.5	0.125
humble	0.0625	0.541666666667
vapidness	0.375	0.375
humbly	0.3125	0.0
sullenly	0.125	0.0
musical	0.375	0.0416666666667
biodegradable	0.625	0.0
chickweed	0.0	0.125
regnant	0.125	0.0
thanks	0.0625	0.0625
extol	0.75	0.0
toughness	0.208333333333	0.291666666667
biome	0.125	0.25
josh	0.0	0.375
shout	0.0625	0.5625
cognac	0.5	0.0
righteous	0.8125	0.0
wesleyan	0.125	0.0
meteorologic	0.0	0.125
usable	0.25	0.0
insensitive	0.0	0.6875
towhead	0.0	0.125
unmolested	0.0	0.375
unfounded	0.0	0.5
stargazer	0.25	0.0
hairless	0.0	0.5
misapply	0.0	0.375
cooler	0.0	0.125
sparse	0.0	0.25
night	0.0625	0.25
fluoride	0.0	0.125
cirrus	0.125	0.0
briary	0.0	0.375
flatter	0.5	0.0
born	0.375	0.25
couture	0.25	0.0
hassle	0.0	0.25
mazed	0.0	0.5
pugnacious	0.1875	0.25
bore	0.0625	0.0625
contaminating	0.0625	0.1875
confusing	0.0625	0.375
ungracious	0.5	0.0625
congratulate	0.125	0.333333333333
adorable	0.5	0.0
peek	0.125	0.0
frighteningly	0.25	0.0
aggress	0.0	0.5
elucidate	0.25	0.0
ahriman	0.125	0.5
deferential	0.625	0.125
angriness	0.0	1.0
innateness	0.75	0.25
gordian	0.125	0.25
peep	0.1875	0.0
herpes	0.0	0.4375
deathless	0.125	0.25
shellfire	0.125	0.0
canonic	0.125	0.125
injudiciousness	0.5625	0.0625
warping	0.625	0.0
wasting	0.25	0.0625
disarrayed	0.125	0.5
sparing	0.0	0.25
profession	0.0625	0.125
rendering	0.3125	0.0
obligato	0.0625	0.25
stumble	0.0	0.375
familiarize	0.125	0.0
accretive	0.0	0.25
deception	0.0416666666667	0.25
lenity	0.125	0.0
connote	0.0625	0.0625
sovereign	0.125	0.0
conservation	0.0	0.25
spicily	0.25	0.0
wrongdoing	0.5	0.0
pragmatically	0.125	0.0
chancroid	0.25	0.25
gaseous	0.0	0.25
overjoyed	0.0	0.75
diligence	0.291666666667	0.0833333333333
sunnily	0.375	0.0
consolatory	0.5	0.5
freelancer	0.0	0.25
reproductive	0.25	0.0
spiritlessness	0.0	0.25
maximum	0.166666666667	0.25
heartstrings	0.5	0.375
martially	0.25	0.0
potholed	0.0	0.125
unleaded	0.0	0.6875
request	0.25	0.0
mollification	0.125	0.1875
dostoevsky	0.0	0.625
fibbing	0.125	0.0
expertise	0.375	0.0
stealthily	0.25	0.0
reproving	0.0	0.625
thriftless	0.0	0.375
hoarseness	0.0	0.375
evasive	0.1875	0.1875
heterozygous	0.0	0.25
improvisation	0.0625	0.3125
walton	0.0	0.125
authoritarianism	0.0	0.5
detox	0.125	0.0
alertly	0.25	0.0
interval	0.25	0.0625
accolade	0.5	0.0
contemptuous	0.0	0.625
irreligion	0.125	0.625
phlegm	0.375	0.3125
boniness	0.0	0.5
incisiveness	0.25	0.0
supplement	0.0	0.125
battle	0.0	0.25
preternaturally	0.125	0.0
tranylcypromine	0.125	0.0
gigo	0.0	0.125
dissatisfied	0.0	0.5
justificatory	0.25	0.0
doughy	0.0	0.625
unfriendliness	0.0	0.75
oldster	0.125	0.0
unformed	0.0	0.6875
alterative	0.875	0.0
flammable	0.0	0.5
gum	0.0	0.4375
verifiable	0.6875	0.0
agitate	0.0	0.25
cost	0.0	0.125
cosy	0.125	0.0
rapist	0.25	0.0
heaviness	0.25	0.5625
ecumenism	0.125	0.0
storminess	0.0	0.125
shared	0.125	0.0
cynically	0.25	0.0
alertness	0.625	0.0
paradoxical	0.375	0.25
sociably	0.1875	0.0
larcenous	0.0	0.625
efficacious	0.375	0.0625
advertent	0.5	0.0
lustrous	0.458333333333	0.0
muesli	0.0	0.125
sieve	0.0625	0.0625
teacher	0.125	0.0
sociable	0.6875	0.0625
grumpiness	0.0	0.75
sending	0.0	0.125
equably	0.25	0.0
burdensome	0.125	0.375
franklin	0.5	0.0
equable	0.25	0.125
ineffectiveness	0.125	0.25
mellowed	0.5625	0.125
puffer	0.5	0.25
regardless	0.0	0.5
extra	0.208333333333	0.166666666667
sextet	0.125	0.0
puffed	0.0	0.125
unappeasable	0.0	0.75
quenching	0.0	0.125
homiletic	0.5	0.0
captivate	0.5	0.0
unctuous	0.25	0.5
wonderfully	0.5	0.125
intently	0.25	0.375
analogical	0.0	0.5
belling	0.5	0.0
planarian	0.125	0.0
wrongheadedly	0.25	0.0
sanctimony	0.625	0.125
fortified	0.125	0.0
decker	0.25	0.0
technophilia	0.375	0.375
syntactically	0.25	0.0
technophilic	0.5	0.125
disinfection	0.0	0.75
woefully	0.0	0.875
diddley	0.125	0.125
gravitationally	0.25	0.0
stormily	0.375	0.5
reiterative	0.0	0.25
ruritanian	0.0	0.1875
chip	0.0	0.25
drippiness	0.125	0.25
gymnosperm	0.0	0.25
chic	0.5625	0.0
cabalist	0.5	0.125
occur	0.5	0.0
lounge	0.125	0.0
unrealistically	0.25	0.0
varnished	0.0	0.125
sweatshop	0.0	0.375
economy	0.125	0.25
sedately	0.25	0.0
alger	0.125	0.0
peerless	0.5	0.0
sirach	0.5	0.0
ornery	0.125	0.875
disgusted	0.375	0.125
drastic	0.375	0.375
transuranic	0.125	0.0
nosey	0.0	0.25
beehive	0.0	0.25
nosed	0.125	0.0
pulchritude	0.375	0.125
kuru	0.0	0.375
acquaintanceship	0.5	0.0
nonpayment	0.0	0.3125
brain	0.21875	0.03125
still	0.125	0.259615384615
freckled	0.0	0.125
voicelessness	0.0	0.5
popinjay	0.0625	0.1875
supernaturalism	0.125	0.375
kinkajou	0.375	0.0
atonement	0.0	0.75
factual	0.375	0.0
correspondence	0.375	0.25
non	0.0	0.625
broadsword	0.25	0.0
nod	0.0	0.125
noc	0.0	0.125
cloying	0.25	0.375
adrenaline	0.125	0.0
wealthy	0.0	0.25
not	0.0	0.625
susceptibility	0.125	0.25
sop	0.1875	0.0
drop	0.0416666666667	0.0833333333333
blockheaded	0.375	0.0
cannibalistic	0.25	0.0
discolouration	0.0	0.75
naturalization	0.625	0.0
vexation	0.0625	0.21875
unloaded	0.0	0.625
furnishing	0.0	0.5
seamanship	0.5	0.0
dishabille	0.0	0.125
hospice	0.0	0.375
replay	0.25	0.0
monitory	0.0	0.25
naming	0.5	0.0
circumspection	0.25	0.3125
bullish	0.5	0.0
thirst	0.25	0.125
wholeheartedly	0.25	0.0
delusively	0.125	0.0
philharmonic	0.0	0.125
odoriferous	0.115666666667	0.301
divergence	0.0	0.25
diagnostic	0.3125	0.125
unwanted	0.0625	0.375
contemplation	0.125	0.0
tangled	0.375	0.125
secretiveness	0.5	0.25
invitation	0.5	0.0
thankfulness	0.125	0.5
outcry	0.125	0.5
blind	0.0	0.395833333333
placative	0.375	0.625
blink	0.375	0.0
consecrate	0.208333333333	0.0
pliant	0.375	0.0416666666667
ring	0.125	0.0
raped	0.0	0.375
tomorrow	0.0	0.125
libidinous	0.5	0.5
bollix	0.0	0.75
thankless	0.0625	0.6875
insentient	0.125	0.5
remotely	0.125	0.0
megalomaniac	0.125	0.25
misogynous	0.0	0.5
fleshly	0.125	0.0
brainy	0.5	0.0
uninformed	0.25	0.125
asymmetric	0.0	0.375
prometheus	0.0	0.25
gastroenteritis	0.0	0.625
heretical	0.625	0.125
appreciated	0.375	0.0
greenwood	0.375	0.125
discernment	0.34375	0.0625
superlunar	0.5	0.125
extinguish	0.0	0.125
profuse	0.0	0.25
placidness	0.125	0.625
smuggler	0.0	0.25
dynamically	0.25	0.0
loki	0.0	0.25
gingivitis	0.0	0.75
leastways	0.0	0.375
mountaineer	0.125	0.125
karakoram	0.125	0.0
attractiveness	0.6875	0.125
overindulgence	0.375	0.25
neatly	0.0	0.125
nasally	0.25	0.0
teredo	0.125	0.125
saintliness	0.375	0.125
steady	0.166666666667	0.354166666667
scrappiness	0.25	0.0
unconquerable	0.0625	0.75
mrd	0.125	0.0
ethnocentrism	0.125	0.0
uncensored	0.0	0.5
blessedly	0.625	0.0
starlike	0.0	0.125
planless	0.375	0.0
staid	0.75	0.125
preternatural	0.3125	0.5625
sycophancy	0.125	0.0
stain	0.0	0.4375
shrill	0.3125	0.0
uncomely	0.125	0.75
congratulations	1.0	0.0
nuthouse	0.0	0.25
scaleless	0.0	0.625
psilotum	0.0	0.125
vocalic	0.0	0.625
bramble	0.0	0.375
exactitude	0.625	0.0
sorrowfully	0.125	0.125
irritant	0.0	0.375
perceptive	0.5	0.0
demimonde	0.0	0.625
druggist	0.125	0.0
burst	0.0625	0.125
committed	0.125	0.125
adumbration	0.125	0.125
actively	0.5	0.0
recalcitrant	0.0	0.5625
tousled	0.125	0.75
canoodle	0.125	0.375
behavioristic	0.125	0.0
glaze	0.0	0.125
rollicking	0.125	0.0
altercation	0.125	0.5
overjealous	0.0	0.25
essentialness	0.875	0.0
unbending	0.0	0.375
cakewalk	0.5	0.125
sparseness	0.0	0.375
invitingly	0.25	0.0
despond	0.375	0.0
overexcited	0.0	0.25
madness	0.28125	0.3125
sulky	0.0	0.375
pestilent	0.125	0.4375
foreboding	0.25	0.5
inexplicable	0.125	0.5
inexpensively	0.125	0.0
exploit	0.333333333333	0.0416666666667
promptness	0.125	0.25
tempra	0.0	0.5
slogger	0.375	0.0
charismatic	0.5	0.0
amino	0.25	0.0
sugariness	0.0	0.125
tropical	0.1875	0.375
unchangeability	0.375	0.375
anomalously	0.25	0.0
assuagement	0.125	0.0
straying	0.0	0.75
monsieur	0.125	0.0
vagueness	0.25	0.25
suspected	0.25	0.0
masonry	0.25	0.0
coquetry	0.625	0.0
virchow	0.125	0.0
scarily	0.25	0.0
offbeat	0.0	0.5
scum	0.25	0.0
cherub	0.25	0.375
implacable	0.556	0.444
metric	0.0	0.5
skittishness	0.5	0.25
snuffling	0.0	0.625
beaver	0.0	0.25
misanthropy	0.0	0.4375
develop	0.125	0.0625
inquire	0.375	0.0
acquirable	0.625	0.0
pester	0.0	0.125
macadam	0.0	0.1875
inquiry	0.125	0.25
unlace	0.125	0.0
teras	0.0	0.125
enigmatical	0.125	0.5
meteorological	0.0	0.125
megatherium	0.0	0.125
jujitsu	0.0	0.25
unasked	0.0	0.625
leer	0.0625	0.375
squatter	0.0	0.375
uppityness	0.125	0.375
hardbacked	0.0	0.125
demean	0.0	0.25
alleviate	0.3125	0.0
uninjured	0.375	0.5
affectional	0.5	0.25
candescent	0.25	0.125
typhus	0.5	0.25
ergot	0.0	0.25
uncoiled	0.0	0.5
maternity	0.75	0.0
unenlightenment	0.0	0.375
death	0.0625	0.34375
volubility	0.25	0.25
verse	0.125	0.0
disproportionate	0.0	0.25
